word,score
komik,1.33333333333333
komiker,0.666666666666667
komisk,0.333333333333333
kommando,-0.333333333333333
komme,0.166666666666667
kommende,0.333333333333333
kommerciel,-0.333333333333333
kommission,-0.333333333333333
kommunal,-0.333333333333333
kommune,-0.333333333333333
kommunikere,0.333333333333333
kommunisme,-0.666666666666667
kommunist,-0.666666666666667
kommunistisk,-0.333333333333333
kommunistparti,-0.666666666666667
kompagni,0.333333333333333
kompakt,0.666666666666667
kompensation,0.666666666666667
kompetence,0.666666666666667
kompetent,3
kompleksitet,-1
komplet,1.66666666666667
komplicere,-2.33333333333333
kompliceret,-1
komplikation,-1.66666666666667
kompromis,-0.666666666666667
koncentration,1.33333333333333
koncentrationslejr,-1.66666666666667
koncentrere,0.666666666666667
koncept,0.333333333333333
koncern,0.333333333333333
koncert,0.333333333333333
kone,0.333333333333333
konfirmand,1
konfirmation,1
konfirmere,0.666666666666667
konfiskere,-1.66666666666667
konflikt,-1.33333333333333
konfrontation,-2.33333333333333
konfrontere,-2.33333333333333
kong,0.666666666666667
konge,1
kongefamilie,1
kongehus,0.666666666666667
kongelig,2.33333333333333
kongerige,0.666666666666667
konkret,0.333333333333333
konkurrence,1
konkurrencedygtig,3.66666666666667
konkurrenceevne,0.666666666666667
konkurrent,-1
konkurrere,0.333333333333333
konkurs,-3.16666666666667
konkursbo,-1.33333333333333
konsekvens,-2
konsekvent,0.333333333333333
konservatisme,-0.666666666666667
konservativ,-0.666666666666667
konstant,-0.333333333333333
konstatere,0.333333333333333
konstatering,-0.333333333333333
konstruere,0.333333333333333
konstruktiv,2
konsulent,-0.333333333333333
kontakt,0.333333333333333
kontant,0.333333333333333
kontanter,0.333333333333333
kontanthjælp,-0.333333333333333
kontanthjælpsmodtager,-0.333333333333333
kontrol,0.333333333333333
kontrollere,-0.333333333333333
kontrolleret,1.66666666666667
kontroversiel,-1
konventionel,0.333333333333333
kopi,-1
kopiere,-1.33333333333333
koreografi,1
korps,-0.666666666666667
korrekt,2.33333333333333
korrekthed,1
korrigere,-0.333333333333333
korrupt,-4
korruption,-3.33333333333333
kort,-0.666666666666667
korte,-0.333333333333333
kortsigtet,-1.33333333333333
kortvarig,-0.333333333333333
koste,-1.66666666666667
kradse,-2
kraft,1
kraftfuld,1.33333333333333
kraftig,-1
kraftværk,-0.666666666666667
krak,-0.666666666666667
krakke,-1
kram,3.66666666666667
kran,-0.333333333333333
krav,-1
kravle,-0.333333333333333
kreativ,2.33333333333333
kreativitet,2
kredit,0.666666666666667
kreditkort,0.333333333333333
kreditor,-0.333333333333333
kredse,0.333333333333333
krig,-3
kriger,-0.666666666666667
krigsforbrydelse,-3.66666666666667
krigsskib,-1
kriminalforsorg,-0.666666666666667
kriminalitet,-3.33333333333333
kriminel,-3
krise,-3
kriseramt,-3.66666666666667
krisetid,-3
kristen,0.333333333333333
kriterium,-0.333333333333333
kritik,-2.66666666666667
kritiker,-1.33333333333333
kritisabel,-2.66666666666667
kritisere,-2.33333333333333
kritisk,-2
krone,0.5
kronisk,-1.33333333333333
kronprins,0.666666666666667
kronprinsesse,0.666666666666667
krop,0.333333333333333
kropslig,0.666666666666667
krudt,-0.333333333333333
krybe,-1.33333333333333
krydre,0.333333333333333
kræft,-3.66666666666667
kræftpatient,-1
kræftsygdom,-4
krænke,-3.66666666666667
krænkelse,-2
kræsen,-2.33333333333333
kræve,-2
krævende,-1.33333333333333
kul,-1
kulde,-1.33333333333333
kulinarisk,0.666666666666667
kulmination,0.666666666666667
kultur,1
kulturby,1.33333333333333
kulturel,1
kulturhus,0.333333333333333
kulturliv,0.666666666666667
kulturudvalg,0.666666666666667
kun,-0.666666666666667
kunde,0.333333333333333
kundskab,1.33333333333333
kunst,1.33333333333333
kunstakademi,1
kunstart,1
kunstfond,0.666666666666667
kunstforening,0.666666666666667
kunsthistorie,0.666666666666667
kunsthistoriker,0.666666666666667
kunsthåndværk,0.666666666666667
kunstig,-0.666666666666667
kunstmaler,0.666666666666667
kunstmuseum,0.666666666666667
kunstnerisk,1.33333333333333
kunstudstilling,0.666666666666667
kunstværk,1
kup,-0.333333333333333
kur,0.333333333333333
kurere,2.66666666666667
kursfald,-2
kursstigning,1
kurv,0.666666666666667
kval,-0.666666666666667
kvalificere,0.666666666666667
kvalificeret,2
kvalifikation,0.666666666666667
kvalitet,1.66666666666667
kvik,2.66666666666667
kvinde,0.333333333333333
kvindelig,0.333333333333333
kvittere,-0.333333333333333
kvote,-0.333333333333333
kvæle,-3.33333333333333
kvæste,-3
kvæstelse,-3
kvæstet,-3
kyndig,1.33333333333333
kynisk,-2.33333333333333
kynisme,-2.66666666666667
kys,3
kysse,2.33333333333333
kyst,0.666666666666667
kæft,-2.66666666666667
kæk,1.33333333333333
kælder,-0.333333333333333
kæledyr,1
kæmpe,1
kæmpemæssig,1
kæmpestor,0.666666666666667
kær,2.66666666666667
kære,3
kæreste,1.66666666666667
kærkommen,2
kærlig,3.33333333333333
kærlighed,4.33333333333333
kø,-1
køb,0.333333333333333
købe,0.333333333333333
køber,0.333333333333333
købstilbud,0.666666666666667
kød,0.333333333333333
køle,-0.666666666666667
kølig,-1
kølle,-0.666666666666667
køn,1.5
kører,0.333333333333333
kår,-0.333333333333333
kåre,0.666666666666667
kåring,0.666666666666667
lagkage,0.666666666666667
lam,-0.666666666666667
lamme,-2
lancere,0.333333333333333
lancering,0.666666666666667
land,0.333333333333333
landbrug,0.333333333333333
landegrænse,0.333333333333333
landsdækkende,0.333333333333333
landshold,0.666666666666667
landsholdsspiller,0.333333333333333
landskab,0.333333333333333
landskamp,0.666666666666667
landsmand,0.666666666666667
landstræner,0.333333333333333
lange,-0.166666666666667
langsigtet,1
langsom,-1.66666666666667
langstrakt,-0.333333333333333
langtfra,-0.333333333333333
langtidsledig,-1.33333333333333
langvarig,0.333333333333333
larm,-2.66666666666667
larme,-2.33333333333333
lastbil,-0.333333333333333
laste,-0.666666666666667
latte,0.666666666666667
latter,2
latterlig,-3.33333333333333
lav,-1
lave,0.666666666666667
lavere,-0.333333333333333
lavmælt,-0.333333333333333
le,2.33333333333333
led,-1
lede,0.333333333333333
ledelse,0.666666666666667
leder,2
lederskab,0.666666666666667
ledet,0.333333333333333
ledighed,-0.333333333333333
ledsage,0.333333333333333
leg,1
legal,1.33333333333333
legat,0.666666666666667
lege,1.33333333333333
legendariske,4
legende,2
legitim,2
legitimere,1
legitimitet,0.666666666666667
lejlighed,0.333333333333333
lektie,-0.333333333333333
lem,0.666666666666667
lempe,0.333333333333333
lempelig,-0.666666666666667
lempelse,-0.666666666666667
ler,1
let,1
letbane,-0.666666666666667
lethed,1
lette,0.666666666666667
lettelse,2
leve,2
levende,2.66666666666667
lever,1
levere,0.666666666666667
levering,0.333333333333333
levestandard,0.666666666666667
levevis,0.666666666666667
levne,-0.666666666666667
liberal,-0.333333333333333
liberalisering,-0.666666666666667
licens,-0.333333333333333
lid,0.333333333333333
lide,1
lidelse,-3.66666666666667
liden,-1
lidenskab,1.33333333333333
lidenskabelig,2
lidt,-1
lig,-1.66666666666667
lige,0.666666666666667
ligefrem,0.166666666666667
ligeglad,-2
ligegyldig,-2
ligegyldighed,-2
ligelig,1
ligesindet,1.66666666666667
ligestille,1.66666666666667
ligestilling,2.66666666666667
ligeud,0.666666666666667
ligeværdig,2.66666666666667
ligge,-0.333333333333333
lighed,1.66666666666667
likvidere,-2.33333333333333
likviditet,0.666666666666667
lilla,0.666666666666667
lille,-1.33333333333333
lillebitte,-0.666666666666667
linje,0.333333333333333
litteratur,0.666666666666667
litteraturpris,0.333333333333333
litterær,0.666666666666667
liv,3
live,0.777777777777778
livlig,2.33333333333333
livsfare,-3.66666666666667
livsfarlig,-4
livsglæde,2.66666666666667
livskvalitet,1.33333333333333
livslang,1
livsstil,0.333333333333333
livstid,-0.333333333333333
livstruende,-3.33333333333333
livsvarig,0.666666666666667
livsvigtig,1.66666666666667
logik,1
logisk,1
lokal,0.5
lokale,0.333333333333333
lokalisere,0.333333333333333
lokke,-2
lord,0.333333333333333
lort,-4.33333333333333
losseplads,-2.33333333333333
lov,0.333333333333333
love,1.33333333333333
lovende,2.33333333333333
lovgive,-0.333333333333333
lovlig,1.66666666666667
lovovertrædelse,-0.666666666666667
loyal,2.33333333333333
loyalitet,1.66666666666667
luft,0.333333333333333
lufte,0.333333333333333
luftforurening,-2
luftig,0.666666666666667
lugt,-1.66666666666667
lugte,-2.66666666666667
lukke,-1.16666666666667
lukket,-1.33333333333333
lukketid,-0.666666666666667
lukning,-1.33333333333333
lukrativ,2.66666666666667
luksuriøs,2.66666666666667
luksus,4
lun,1.33333333333333
lune,1
lunken,-2
lur,0.666666666666667
lure,-0.333333333333333
lussing,-3.66666666666667
lutter,0.666666666666667
lykke,3.66666666666667
lykkelig,4.66666666666667
lykkes,2.33333333333333
lynhurtig,1.66666666666667
lyrisk,0.666666666666667
lys,1.66666666666667
lyse,1.33333333333333
lyserød,0.333333333333333
lyspunkt,3
lyst,2.33333333333333
lystbådehavn,0.666666666666667
lystig,1.66666666666667
lyve,-3
lække,-1.66666666666667
lækker,4.33333333333333
længe,-1
længere,-0.333333333333333
længerevarende,-0.333333333333333
længes,-2
længsel,0.333333333333333
lærd,2
lære,1
lærer,0.333333333333333
lærerig,2.66666666666667
læring,0.666666666666667
læse,0.333333333333333
læsse,-0.333333333333333
løb,0.333333333333333
løbe,0.333333333333333
løbende,0.333333333333333
løber,0.666666666666667
løbsk,-1.33333333333333
løft,0.666666666666667
løfte,0.833333333333333
løg,-0.333333333333333
løgn,-3
løje,-0.666666666666667
løn,1
lønmodtager,0.333333333333333
lønne,0.333333333333333
lønning,0.666666666666667
lønstigning,1
lørdag,0.333333333333333
løs,-0.333333333333333
løse,1
løslade,-0.666666666666667
løsladelse,0.666666666666667
løsne,-0.333333333333333
løsning,2.33333333333333
løsrive,0.666666666666667
lån,-0.666666666666667
låne,-0.333333333333333
låse,-0.666666666666667
mad,0.333333333333333
mafia,-2.33333333333333
mag,0.333333333333333
magasin,0.333333333333333
mager,-2
magi,3.33333333333333
magisk,3.33333333333333
magte,-0.333333333333333
magtesløs,-3.33333333333333
magtfuld,1
magtkamp,0.333333333333333
maj,0.333333333333333
maje,-1
majestæt,0.666666666666667
makke,-0.333333333333333
makker,0.666666666666667
maksimal,1.33333333333333
maksimalt,0.666666666666667
maksimum,1
male,0.666666666666667
maleri,0.666666666666667
malerisk,0.666666666666667
mand,0.333333333333333
mandag,-0.333333333333333
mandat,0.333333333333333
mandlig,0.333333333333333
mane,-0.333333333333333
mangel,-2
mangelfuld,-3
mangen,1
mangeårig,0.666666666666667
mangfoldig,1.66666666666667
mangfoldighed,0.666666666666667
mangle,-2
manifestere,0.333333333333333
manipulation,-3
manipulere,-3.33333333333333
manuel,0.333333333333333
mareridt,-4.66666666666667
marginal,-0.666666666666667
marginalisere,-1.33333333333333
marked,0.333333333333333
markedsføre,0.333333333333333
markedsføring,0.666666666666667
markering,0.333333333333333
marts,0.333333333333333
mase,-0.666666666666667
massage,1
massakre,-4
masse,1.66666666666667
massiv,1
master,0.666666666666667
match,0.333333333333333
matche,1
materiel,-0.166666666666667
medalje,1.66666666666667
medansvar,1
medarbejde,0.5
medarbejder,0.333333333333333
medborger,0.333333333333333
medbringe,0.333333333333333
medejer,0.333333333333333
medfølelse,0.666666666666667
medføre,-0.333333333333333
medgive,0.333333333333333
medhold,0.666666666666667
medicin,-0.666666666666667
medicinsk,0.333333333333333
medie,0.333333333333333
meditation,1.66666666666667
medlem,0.333333333333333
medlemskab,0.333333333333333
medlemsland,0.333333333333333
medmenneske,0.666666666666667
medrive,-0.666666666666667
medspiller,1
medvind,1.66666666666667
megen,1.33333333333333
mekanisme,0.333333333333333
melankoli,-1.33333333333333
melankolsk,-1.66666666666667
melde,-1
mellemstor,0.333333333333333
melodisk,0.666666666666667
menig,0.333333333333333
mening,0.333333333333333
meningsfuld,2
meningsløs,-3.33333333333333
menneske,1
menneskehed,0.333333333333333
menneskelig,1.33333333333333
menneskeliv,0.333333333333333
menneskerettighed,1.33333333333333
mental,-0.333333333333333
mest,0.333333333333333
mester,1
mesterlig,4
mesterskab,1.33333333333333
mesterværk,4.33333333333333
mestre,3.33333333333333
meter,0.333333333333333
midaldrende,-0.666666666666667
middel,0.333333333333333
middelalderlig,-3
middelklasse,0.333333333333333
middelmådig,-2
midlertidig,-0.333333333333333
midtby,0.666666666666667
midtpunkt,0.666666666666667
mild,1.66666666666667
milepæl,1.33333333333333
milits,-0.666666666666667
militær,-1
miljø,-0.333333333333333
miljømæssig,0.666666666666667
miljøorganisation,0.666666666666667
miljørigtig,3
miljøudvalg,0.666666666666667
miljøvenlig,3
milliard,1
milliardær,1
million,1.33333333333333
millionær,0.333333333333333
minde,0.666666666666667
mindeord,-0.666666666666667
mindesmærke,1
mindretal,-0.333333333333333
mindske,0.333333333333333
mini,-0.333333333333333
minimal,-1
minimalistisk,0.666666666666667
minimere,-0.333333333333333
minimum,-0.333333333333333
minister,0.333333333333333
ministerium,0.333333333333333
minoritet,-0.333333333333333
minutiøs,0.666666666666667
mirakel,4.66666666666667
mirakuløs,3
misbrug,-2.66666666666667
misbruge,-3
misbruger,-3.66666666666667
misere,-3.33333333333333
misforstå,-1.66666666666667
misforståelse,-2.33333333333333
mishandle,-3.66666666666667
mishandling,-3.66666666666667
mislykkes,-3
mislykket,-3.66666666666667
misse,-1.33333333333333
missil,-1
mistanke,-1
miste,-3
mistillid,-4
mistro,-3
mistænke,-2
mistænkelig,-3
misundelig,-3.66666666666667
misundelse,-3.33333333333333
misvisende,-3
mobbe,-3.33333333333333
mobilisere,0.666666666666667
mobilitet,0.666666666666667
mobning,-4
modarbejde,-1.66666666666667
modbydelig,-4
mode,0.333333333333333
model,0.666666666666667
moden,1.33333333333333
moderat,0.333333333333333
moderen,0.666666666666667
moderne,2
modernisere,0.666666666666667
modernisering,0.666666666666667
modernisme,0.666666666666667
modernitet,1.33333333333333
modgang,-2
modig,3.33333333333333
modne,1.66666666666667
modpart,-0.666666666666667
modsat,-0.333333333333333
modsige,-1.33333333333333
modspil,-0.666666666666667
modstand,-2
modstander,-2
modstandsbevægelse,0.333333333333333
modstrid,-1.33333333333333
modstridende,-2.33333333333333
modsvare,-0.333333333333333
modsætning,-0.333333333333333
modsætte,-1.66666666666667
modtage,0.666666666666667
modtager,0.333333333333333
modvilje,-2
modvillig,-2.66666666666667
modvind,-2
modvirke,-1
momentum,0.666666666666667
moms,-0.333333333333333
monopol,-0.666666666666667
monster,-4
montere,0.333333333333333
mor,1.33333333333333
moral,0.666666666666667
mord,-4.33333333333333
morder,-4.33333333333333
more,1.33333333333333
morgen,0.333333333333333
mormor,0.333333333333333
morsom,2.33333333333333
mose,-0.666666666666667
motion,0.666666666666667
motiv,-0.333333333333333
motivation,2
motivere,1.66666666666667
motiveret,3
mudder,-2
mulig,1.66666666666667
muliggøre,2.33333333333333
mulighed,2.33333333333333
muligvis,-0.333333333333333
multikulturel,0.666666666666667
multinational,0.666666666666667
mumle,-1.33333333333333
munde,0.666666666666667
mundfuld,-0.333333333333333
munter,1.66666666666667
mur,-0.333333333333333
museum,0.333333333333333
musical,0.333333333333333
musik,0.666666666666667
musikalsk,0.333333333333333
musiker,0.333333333333333
musikhus,0.666666666666667
muskel,0.666666666666667
muslim,-0.333333333333333
mylder,-1
myldre,-1.33333333333333
myndighed,-0.333333333333333
myrde,-3.66666666666667
mysterium,-1
mystik,0.666666666666667
myte,-0.333333333333333
mægtig,2.66666666666667
mærkbar,0.666666666666667
mærke,0.166666666666667
mærkedag,0.666666666666667
mærkelig,-1.66666666666667
mærkesag,0.666666666666667
mærkevare,0.666666666666667
mæt,0.666666666666667
mætte,1.33333333333333
møde,0.333333333333333
møgso,-4.66666666666667
mør,0.666666666666667
mørk,-0.333333333333333
mørke,-1
mål,1
målrette,0.666666666666667
målrettet,1.66666666666667
målscorer,0.666666666666667
målstreg,1
målsætning,0.666666666666667
måne,0.666666666666667
måtte,0.666666666666667
naiv,-2.33333333333333
nakke,-0.666666666666667
nar,-3.66666666666667
narko,-2.66666666666667
narkoman,-3
narkotika,-3.33333333333333
narre,-2.66666666666667
nat,-0.333333333333333
national,0.333333333333333
nationalisme,-1.66666666666667
nationalist,-0.333333333333333
nationalistisk,-2
natur,0.333333333333333
naturgas,0.666666666666667
naturkatastrofe,-3.66666666666667
naturlig,2
naturligvis,0.666666666666667
nazisme,-4.66666666666667
nazist,-4.33333333333333
nazistisk,-4.66666666666667
nedad,-0.666666666666667
nedadgående,-1.66666666666667
nedbringe,-0.333333333333333
nedbryde,-1.66666666666667
nedbør,-0.333333333333333
nede,-1
nederlag,-3.33333333333333
nederst,-0.333333333333333
nedgang,-2
nedjustere,-1.33333333333333
nedjustering,-1
nedkæmpe,-0.666666666666667
nedladende,-3
nedlægge,-1.66666666666667
nedlæggelse,-1.66666666666667
nedrivning,-1.66666666666667
nedrykning,-2.66666666666667
nedskæring,-2.33333333333333
nedslide,-2.66666666666667
nedsætte,-1
nedsættelse,-1.66666666666667
nedtone,-1.66666666666667
nedtur,-3.33333333333333
negativ,-4.33333333333333
nej,-2.5
nem,2
nemlig,0.333333333333333
nervøs,-2
nervøsitet,-2
netop,0.333333333333333
nette,0.666666666666667
netværk,0.666666666666667
neutral,0.333333333333333
ngo,0.666666666666667
nice,3.66666666666667
niche,-0.333333333333333
nik,0.666666666666667
nikke,1.33333333333333
nisse,0.666666666666667
niveau,0.333333333333333
nobel,2.66666666666667
nobelpris,1
nogenlunde,1
nok,-0.166666666666667
nominere,0.333333333333333
nominering,1
nordisk,1.33333333333333
norm,0.333333333333333
normal,0.666666666666667
norsk,0.333333333333333
nostalgi,1
nostalgisk,1
not,-0.333333333333333
notorisk,0.333333333333333
nuancere,0.666666666666667
nuanceret,1.33333333333333
nul,-0.666666666666667
nulevende,0.666666666666667
nuværende,0.333333333333333
ny,1.83333333333333
nybagt,1
nybyggeri,0.666666666666667
nybygget,1.33333333333333
nyde,2.33333333333333
nydelig,3.33333333333333
nydelse,3
nyfødt,0.333333333333333
nyhed,0.333333333333333
nylig,0.666666666666667
nynne,0.666666666666667
nysgerrig,0.666666666666667
nysgerrighed,1
nyskabe,1.33333333333333
nyskabelse,1.66666666666667
nystartet,0.666666666666667
nytte,0.5
nyttig,2.33333333333333
nytænkning,2
nytår,0.666666666666667
nytårsaften,1.33333333333333
nyuddannet,0.666666666666667
nyvalgt,0.333333333333333
næ,-0.833333333333333
nægte,-2
næh,-2
næppe,-1.33333333333333
nær,0.5
nære,1
nærhed,1.66666666666667
næring,1
nærme,0.333333333333333
nærvær,1.66666666666667
nærværende,2
næstbedst,0.666666666666667
næste,0.333333333333333
næsten,0.333333333333333
næstsidst,-0.666666666666667
næststor,0.333333333333333
nævneværdig,2
nød,-1.33333333333333
nødhjælp,-1.33333333333333
nødig,-1.66666666666667
nødigt,-1.33333333333333
nødlidende,-2.33333333333333
nødsage,-0.666666666666667
nødt,-0.666666666666667
nødvendighed,-0.333333333333333
nødvendigvis,0.333333333333333
nøgen,0.333333333333333
nøgtern,0.666666666666667
nøjagtig,0.666666666666667
nøje,-0.166666666666667
nørd,0.666666666666667
nå,0.5
nåde,1.33333333333333
nådesløs,-2
oase,1
objektiv,0.333333333333333
obligation,-0.333333333333333
obligatorisk,0.333333333333333
observere,0.333333333333333
offensiv,-2
offentlig,0.333333333333333
offentliggjort,0.333333333333333
offentliggørelse,0.333333333333333
offentlighed,0.333333333333333
offer,-2.33333333333333
officiel,0.666666666666667
ofre,-1.33333333333333
ofte,0.333333333333333
ok,1
okay,0.666666666666667
oktober,0.333333333333333
olympisk,0.666666666666667
omdanne,0.333333333333333
omdiskuteret,-1
omdømme,-0.333333333333333
omfang,-0.333333333333333
omfattende,-0.666666666666667
omfavne,2
omgang,0.333333333333333
omgå,-0.333333333333333
omgående,-0.333333333333333
omhu,1.66666666666667
omhyggelig,2.33333333333333
omkomme,-2.66666666666667
omkostning,-2.66666666666667
omkuld,-0.666666666666667
omlægge,-0.666666666666667
omringe,-0.666666666666667
omsider,-0.333333333333333
omsorg,2.33333333333333
omstille,0.666666666666667
omstridt,-1
omstrukturering,0.333333333333333
omsætning,0.333333333333333
omsætte,-0.333333333333333
omtale,0.333333333333333
omtanke,1
omvej,-1
omvende,-0.333333333333333
omverden,0.333333333333333
omvæltning,-1.33333333333333
ond,-5
onde,-3.66666666666667
ondskab,-4.66666666666667
ondskabsfuld,-4.33333333333333
onsdag,0.333333333333333
opad,0.333333333333333
oparbejde,0.666666666666667
opbakning,2.33333333333333
opbremsning,-1
opbrud,-1
opbygge,0.666666666666667
opdagelse,0.333333333333333
opdatering,0.666666666666667
opdele,0.333333333333333
opdrage,-0.333333333333333
opera,0.666666666666667
operahus,1
operation,-0.333333333333333
operativ,0.333333333333333
opfatte,0.333333333333333
opfinde,0.666666666666667
opfindelse,0.666666666666667
opfinder,0.666666666666667
opfindsom,2.66666666666667
opfindsomhed,2
opfordre,0.666666666666667
opfordring,0.333333333333333
opfylde,1.33333333333333
opfyldelse,1.66666666666667
opføre,0.333333333333333
opgive,-2
opgivende,-3.33333333333333
opgradere,2
opgør,-1
opgøre,0.333333333333333
opgørelse,-0.333333333333333
ophidse,-2.33333333333333
ophold,0.333333333333333
opholdstilladelse,0.333333333333333
ophæve,-0.666666666666667
ophævelse,-0.666666666666667
ophøje,1.33333333333333
ophør,-1
ophøre,-0.666666666666667
opjustere,2.33333333333333
opklare,1.33333333333333
opklaring,1
opkræve,-1.33333333333333
opkøbe,-0.333333333333333
opleve,0.666666666666667
oplevelse,0.666666666666667
oplyse,1.33333333333333
oplysning,1
opløfte,1.33333333333333
opløse,-0.666666666666667
opløsning,-0.666666666666667
opmuntre,2.66666666666667
opmærksomhed,0.666666666666667
opnå,2
oppe,0.666666666666667
opposition,-1
oppositionsparti,-0.666666666666667
opretholde,0.666666666666667
oprette,0.333333333333333
oprettelse,0.333333333333333
oprigtig,2
oprindelig,0.333333333333333
oprydning,-0.666666666666667
oprykker,0.666666666666667
oprykning,2
oprør,-0.666666666666667
oprøre,-2
oprører,-0.666666666666667
oprørsgruppe,-1.66666666666667
opsat,0.333333333333333
opsige,-1
opsigelse,-2
opsigtsvækkende,-0.333333333333333
opsluge,-0.333333333333333
opsparing,0.666666666666667
opstand,-0.666666666666667
opstandelse,-1.33333333333333
opstille,0.333333333333333
opstå,0.333333333333333
opsving,2.33333333333333
optage,0.333333333333333
optagelse,0.333333333333333
optaget,-1.33333333333333
optakt,0.333333333333333
optimal,2
optimere,2
optimisme,3.66666666666667
optimist,3.33333333333333
optimistisk,4
optrappe,-1
optrin,-0.666666666666667
optræde,0.333333333333333
optræden,0.333333333333333
optur,2.33333333333333
optøjer,-1.33333333333333
opvarme,1
opvarmning,0.333333333333333
opveje,1.66666666666667
opvokse,0.333333333333333
opvækst,0.333333333333333
orden,1
ordentlig,2
ordinær,0.333333333333333
ordne,1
ordning,0.333333333333333
ordre,-0.666666666666667
organ,0.333333333333333
organisation,0.333333333333333
organisatorisk,0.666666666666667
organisere,0.333333333333333
organisering,0.666666666666667
organisk,0.666666666666667
orientere,0.333333333333333
orientering,0.666666666666667
original,1.66666666666667
orkan,-1.33333333333333
orke,-1.33333333333333
Oscar,1.33333333333333
outsider,-0.666666666666667
overalt,0.333333333333333
overarbejde,-1.33333333333333
overbevise,1.33333333333333
overbevisning,0.666666666666667
overblik,0.333333333333333
overbygning,0.333333333333333
overdrage,0.333333333333333
overdreven,-1.66666666666667
overdrive,-1.66666666666667
overdrivelse,-1.33333333333333
overdøve,0.333333333333333
overdådig,2.33333333333333
overenskomst,-0.666666666666667
overensstemmelse,1
overfald,-3.66666666666667
overfalde,-3
overfladisk,-2.66666666666667
overflod,1
overflødig,-1.66666666666667
overforbrug,-1.66666666666667
overfylde,-0.333333333333333
overføre,0.333333333333333
overførselsindkomst,-0.666666666666667
overgive,-1.66666666666667
overgreb,-4
overgå,0.666666666666667
overhale,0.666666666666667
overholde,0.333333333333333
overhoved,1
overhængende,-0.666666666666667
overkommelig,2.33333333333333
overlade,-0.333333333333333
overlegen,1.66666666666667
overleve,1.66666666666667
overlevelse,0.666666666666667
overlæge,0.333333333333333
overordentlig,0.333333333333333
overordne,0.333333333333333
overordnet,0.666666666666667
overraske,1
overraskelse,1.33333333333333
overraskende,1.33333333333333
overrive,-1.33333333333333
overrumple,-1.33333333333333
overrække,0.333333333333333
overse,-1
overskride,-2
overskridelse,-2.33333333333333
overskrift,0.333333333333333
overskud,2.33333333333333
overskue,0.333333333333333
overskuelig,2.33333333333333
overskydende,0.666666666666667
overskygge,-1.66666666666667
overstige,-0.333333333333333
overstå,0.333333333333333
oversvømme,-1.66666666666667
oversvømmelse,-0.666666666666667
overtage,0.333333333333333
overtagelse,0.333333333333333
overtale,0.333333333333333
overtid,-0.666666666666667
overtræde,-2.33333333333333
overtrædelse,-2
overvejelse,-0.333333333333333
overvinde,2
overvurdere,-1.33333333333333
overvægt,-1.33333333333333
overvægtig,-2.66666666666667
overvælde,1.66666666666667
overvældende,1
overvære,0.333333333333333
overvåge,-1.66666666666667
overvågning,-1
pagt,0.666666666666667
pakke,0.333333333333333
palads,2.33333333333333
palme,1.33333333333333
palæstinenser,-0.666666666666667
palæstinensisk,-0.666666666666667
pandekage,0.666666666666667
panik,-3
parade,0.666666666666667
paradis,4.66666666666667
paradoks,-1
parat,0.333333333333333
parforhold,0.333333333333333
park,0.666666666666667
parlament,0.333333333333333
parlamentarisk,0.333333333333333
parodi,-0.666666666666667
parre,0.333333333333333
parti,0.333333333333333
partifælle,0.333333333333333
partnerskab,0.666666666666667
party,1
pas,-0.333333333333333
passe,0.5
passende,0.333333333333333
passere,-0.333333333333333
passion,1.66666666666667
passioneret,3.66666666666667
passiv,-1.33333333333333
patetisk,-2.66666666666667
patient,-0.666666666666667
pause,-0.333333333333333
peber,-0.333333333333333
pegefinger,-0.666666666666667
penge,2.33333333333333
pensionere,-0.333333333333333
pensionering,-0.666666666666667
pensionist,-0.333333333333333
perfekt,4.66666666666667
performance,0.666666666666667
perle,1.33333333333333
permanent,0.333333333333333
person,0.333333333333333
personlig,0.666666666666667
personlighed,0.333333333333333
perspektiv,0.333333333333333
pessimistisk,-4
pest,-2.66666666666667
pesticid,-1.33333333333333
pige,0.333333333333333
pille,-0.333333333333333
pink,0.666666666666667
pinlig,-2.66666666666667
pirat,-2
pisk,-2.33333333333333
piske,-2.66666666666667
pistol,-2.33333333333333
pjat,-3
plads,0.666666666666667
plage,-2.33333333333333
plan,0.666666666666667
planlagde,0.666666666666667
planlagt,0.166666666666667
planlægge,0.333333333333333
planlægning,0.333333333333333
plante,0.5
pleje,1.16666666666667
plejecenter,-0.333333333333333
pligt,-0.666666666666667
pludselig,-0.166666666666667
plus,1.16666666666667
plyndre,-3
poesi,0.666666666666667
poetisk,2
point,1
pointe,0.333333333333333
pointere,-0.333333333333333
pokalfinale,0.666666666666667
pokalturnering,0.333333333333333
pokker,-3
politi,-1.33333333333333
politianmeldelse,-1.33333333333333
politibetjent,-0.333333333333333
politifolk,-1
politik,-0.333333333333333
politiker,-0.333333333333333
politisk,-0.333333333333333
politistation,-0.666666666666667
polsk,-0.333333333333333
pop,0.666666666666667
poppe,-0.666666666666667
popstjerne,2
popularitet,1
populistisk,-2.33333333333333
populær,3
porno,-0.666666666666667
portræt,0.333333333333333
portrættere,0.333333333333333
positiv,4.66666666666667
post,0.333333333333333
pot,-0.333333333333333
potential,0.666666666666667
potentiale,1.66666666666667
potentiel,0.333333333333333
power,1
pragmatisk,1
pragtfuld,4
praktisere,0.333333333333333
praktisk,0.333333333333333
prale,-1.66666666666667
prange,0.666666666666667
premiere,0.666666666666667
