själlös	-1.9	0.7	[-2, -1, -2, -1, -1, -2, -3, -3, -2, -2]
mirakel	2.8	0.87178	[4, 4, 3, 2, 3, 4, 2, 2, 2, 2]
munsbit	2.7	0.45826	[3, 3, 3, 2, 3, 3, 3, 2, 3, 2]
muntra	2.0	1.48324	[2, 3, 4, 3, 0, -1, 2, 1, 3, 3]
bära sig illa åt	-1.9	0.7	[-3, -3, -1, -2, -2, -1, -1, -2, -2, -2]
misskött sig	-1.6	0.4899	[-1, -2, -1, -2, -2, -2, -1, -2, -1, -2]
missköter sig	-1.6	0.4899	[-1, -2, -2, -1, -2, -2, -1, -2, -1, -2]
missköter	-1.7	0.64031	[-1, -2, -1, -2, -3, -2, -1, -2, -1, -2]
rackartyg	-1.5	0.67082	[-2, -1, -1, -1, -1, -2, -3, -2, -1, -1]
bus	-0.8	1.72047	[-2, -1, -2, -2, 3, -1, -2, 2, -1, -2]
girigbuk	-1.8	0.87178	[-1, -2, 0, -3, -2, -2, -3, -2, -2, -1]
eländig	-2.2	1.32665	[-2, -2, -3, -3, -4, -3, -1, -2, 1, -3]
ynklighet	-2.8	0.6	[-3, -3, -3, -3, -2, -2, -3, -4, -2, -3]
eländigt	-2.1	1.37477	[-2, -1, -3, -3, -4, -3, -1, -2, 1, -3]
elände	-2.7	0.78102	[-3, -4, -1, -2, -3, -3, -2, -3, -3, -3]
inte girigbukar	-1.5	0.92195	[0, -1, -1, -3, -1, -1, -2, -3, -2, -1]
farhåga	-1.4	0.4899	[-2, -2, -2, -1, -1, -1, -2, -1, -1, -1]
desinformation	-1.3	0.64031	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -3]
felunderrättad	-1.6	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -2, -2]
misstolkas	-1.3	0.64031	[-1, -2, -1, 0, -2, -1, -1, -1, -2, -2]
vilseledande	-1.7	0.64031	[-2, -1, -3, -1, -1, -2, -2, -2, -1, -2]
felrapportering	-1.5	0.5	[-2, -1, -1, -1, -2, -1, -2, -2, -1, -2]
förvrängning	-2.0	0.63246	[-2, -3, -2, -1, -1, -3, -2, -2, -2, -2]
fröken	-0.6	1.35647	[-1, -1, -1, -1, -2, -1, 2, 2, -2, -1]
missade	-1.2	0.74833	[-2, -1, 0, -1, -1, -1, -3, -1, -1, -1]
missar	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
saknas	-1.2	0.4	[-1, -2, -1, -1, -1, -1, -2, -1, -1, -1]
isskänbar	-0.8	0.4	[-1, -1, -1, -1, -1, -1, -1, 0, 0, -1]
misstag	-1.5	0.67082	[-2, -1, -2, -1, -3, -2, -1, -1, -1, -1]
ismer	-1.6	0.4899	[-2, -1, -2, -1, -2, -2, -1, -2, -1, -2]
isarna	-1.6	0.8	[-3, -1, -1, -1, -3, -1, -1, -2, -2, -1]
miste	-1.1	0.53852	[-1, -1, -1, -1, 0, -1, -1, -1, -2, -2]
missuppfatta	-1.5	0.67082	[-3, -2, -1, -1, -1, -1, -1, -2, -2, -1]
missförstånd	-1.8	0.6	[-1, -1, -1, -3, -2, -2, -2, -2, -2, -2]
missförstår	-1.3	0.45826	[-1, -2, -1, -2, -1, -1, -2, -1, -1, -1]
missförstås	-1.4	0.66332	[-1, -1, -1, -3, -1, -1, -2, -1, -2, -1]
stöna	-0.6	1.62481	[-2, -1, 0, -3, 2, -2, 0, 0, -2, 2]
stönade	-0.4	1.35647	[-2, 0, -3, 0, -1, -1, 2, 1, 0, 0]
jämmer	-0.4	1.28062	[-1, -1, 1, -1, 0, 0, 2, 0, -3, -1]
hånade	-1.3	1.26886	[-2, -2, -1, -2, -2, -3, -2, 1, 1, -1]
bespottare	-0.8	1.46969	[-1, -2, 2, -2, -2, -2, -2, 1, 1, -1]
hånfull	-1.8	1.16619	[-3, -3, -2, -1, -4, 0, -2, -1, -1, -1]
antasta	-2.8	1.72047	[-4, -4, -4, -4, -3, -4, -1, -1, 1, -4]
ofredande	-1.9	1.57797	[-2, -2, -3, -2, -3, -2, -4, 1, 1, -3]
ofredandena	-2.9	1.04403	[-3, -4, -4, -4, -3, -2, -2, -1, -2, -4]
ofredade	-1.9	1.92094	[-4, 1, -1, -4, -2, -1, -4, -4, 1, -1]
antastar	-3.1	1.13578	[-3, -4, -4, -4, -3, -4, 0, -3, -3, -3]
anstiftare	-0.8	1.16619	[-3, -2, 0, 0, -1, 1, -2, 0, -1, 0]
monopolisera	-0.8	1.6	[-1, -3, -2, -2, 0, -1, -1, -2, 2, 2]
monopoliserade	-0.9	0.53852	[0, -2, -1, 0, -1, -1, -1, -1, -1, -1]
monopoliserar	-1.1	0.83066	[0, -3, -1, 0, -1, -1, -2, -1, -1, -1]
monopol	-0.5	1.56525	[2, -1, -2, -1, -3, -1, -1, 2, 1, -1]
avandra	-1.4	0.4899	[-2, -1, -2, -1, -1, -2, -1, -1, -2, -1]
pedagog	-1.5	0.67082	[-2, -1, -2, -1, -1, -2, -1, -1, -3, -1]
böcker skickade	-1.4	0.66332	[-2, -1, -2, -1, 0, -2, -1, -1, -2, -2]
temperamentsfull	-1.1	1.13578	[-2, -1, -1, -1, -2, -1, -2, 2, -1, -2]
dåligt humör	-1.4	0.66332	[-2, -1, -2, -2, -1, 0, -2, -1, -1, -2]
lynnig	-1.5	0.67082	[-1, -1, -1, -2, -2, -3, -1, -1, -1, -2]
idioter	-1.3	1.1	[-1, -1, -1, 0, -3, -2, 0, 0, -2, -3]
jävel	-3.6	0.66332	[-3, -4, -4, -4, -4, -2, -4, -3, -4, -4]
motivera	1.6	0.4899	[1, 1, 1, 1, 2, 2, 2, 2, 2, 2]
motiverad	2.0	0.63246	[3, 3, 1, 2, 1, 2, 2, 2, 2, 2]
motiverande	2.2	0.6	[2, 2, 3, 3, 3, 2, 2, 2, 1, 2]
motivering	1.4	0.66332	[1, 1, 2, 0, 2, 1, 2, 1, 2, 2]
sorgsen	-2.2	0.6	[-3, -3, -2, -2, -2, -2, -3, -1, -2, -2]
sorgset	-2.3	0.64031	[-3, -3, -2, -1, -2, -2, -3, -2, -2, -3]
mörda	-3.7	0.64031	[-4, -4, -4, -4, -2, -4, -4, -4, -3, -4]
mördad	-3.4	0.66332	[-4, -3, -2, -3, -4, -4, -3, -3, -4, -4]
mörderska	-2.2	1.72047	[-2, -2, -3, -4, -3, -3, -4, 1, 1, -3]
socknen	-2.6	0.8	[-2, -4, -3, -4, -2, -2, -2, -2, -3, -2]
mördande	-3.2	0.74833	[-3, -3, -4, -3, -4, -4, -4, -2, -2, -3]
mord	-3.1	0.9434	[-3, -4, -4, -4, -3, -4, -1, -2, -3, -3]
mordiskhet	-2.9	0.7	[-3, -3, -4, -2, -2, -2, -4, -3, -3, -3]
tjata på	-1.5	0.80623	[-1, -1, -3, -1, -3, -2, -1, -1, -1, -1]
tjatade	-1.7	0.45826	[-2, -1, -2, -1, -2, -2, -1, -2, -2, -2]
legenden	-1.8	0.4	[-2, -1, -2, -2, -2, -2, -1, -2, -2, -2]
tjatar	-1.7	0.64031	[-1, -1, -1, -1, -2, -2, -2, -2, -3, -2]
nej	-1.2	0.74833	[-1, -1, -1, -1, -1, -1, 0, -1, -2, -3]
naiv	-1.1	1.22066	[-2, -2, -1, 2, -1, -1, -1, -3, -1, -1]
elakare	-2.3	0.45826	[-2, -2, -2, -3, -3, -2, -3, -2, -2, -2]
otäckaste	-2.4	1.85472	[-4, -4, -4, -2, -3, -2, 1, 1, -3, -4]
fult	-1.9	0.7	[-2, -3, -1, -2, -2, -3, -1, -1, -2, -2]
äckliga saker	-1.1	1.44568	[-2, -2, -3, -2, 1, -1, -1, -1, 2, -2]
krasse	0.4	0.66332	[0, 0, 0, 0, 0, 1, 1, 0, 2, 0]
naturlig	1.5	1.0247	[2, 0, 0, 1, 1, 3, 2, 2, 3, 1]
propert	2.0	0.89443	[2, 1, 1, 2, 3, 1, 2, 2, 2, 4]
snyggare	1.0	0.44721	[1, 1, 1, 1, 1, 1, 2, 0, 1, 1]
snyggaste	1.7	0.64031	[1, 2, 2, 1, 2, 2, 1, 2, 1, 3]
herde	-0.4	0.8	[0, 0, 0, -2, 0, -1, 1, -1, -1, 0]
ordentligt	1.4	0.66332	[2, 1, 1, 2, 2, 2, 0, 1, 1, 2]
prydlighet	1.3	0.64031	[2, 1, 1, 0, 1, 1, 2, 2, 2, 1]
behövande	-1.4	0.4899	[-1, -2, -2, -2, -1, -1, -1, -1, -2, -1]
negativ	-2.7	0.9	[-1, -3, -3, -2, -4, -2, -2, -4, -3, -3]
negativitet	-2.3	0.45826	[-2, -2, -2, -2, -3, -2, -3, -3, -2, -2]
försummelse	-2.0	0.63246	[-2, -2, -1, -1, -3, -2, -3, -2, -2, -2]
försummad	-2.4	1.0198	[-1, -2, -4, -3, -2, -2, -1, -4, -3, -2]
försumlig	-2.0	0.63246	[-3, -3, -1, -2, -2, -2, -1, -2, -2, -2]
försumligt	-2.1	0.9434	[-1, -3, -3, -1, -1, -2, -2, -2, -4, -2]
försumlighet	-2.0	0.63246	[-2, -2, -2, -2, -1, -3, -2, -2, -1, -3]
umma	-1.7	0.78102	[-2, -1, -3, -2, -1, -3, -1, -1, -2, -1]
försummar	-2.2	0.4	[-2, -2, -2, -2, -2, -3, -2, -3, -2, -2]
nerver	-0.4	0.8	[0, -1, 0, 1, -2, -1, 0, -1, 0, 0]
nervöst	-0.6	1.56205	[-1, -1, -1, -1, -1, -2, 4, -1, -1, -1]
nervositet	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
neurotisk	-1.4	1.11355	[-3, -2, -2, -1, 1, -2, -2, -1, 0, -2]
neurotiskt	-1.8	1.16619	[0, -2, -1, -3, -3, -1, 0, -2, -3, -3]
neurotism	-0.9	1.22066	[-2, -1, -1, -1, -2, 0, -3, 1, 1, -1]
neurotiker	-0.7	1.61555	[-2, 0, -1, -2, -1, -3, 0, 2, 2, -2]
snällhet	1.6	0.66332	[1, 1, 3, 2, 1, 1, 2, 2, 2, 1]
trevligare	1.9	0.53852	[2, 2, 1, 2, 3, 2, 2, 2, 1, 2]
finaste	2.2	0.87178	[1, 4, 1, 2, 2, 2, 3, 3, 2, 2]
spetsfundigheter	1.5	1.20416	[1, 4, 1, 1, 2, 1, 0, 3, 2, 0]
finhet	1.2	1.07703	[1, 0, 4, 1, 1, 0, 2, 1, 1, 1]
tjusig	1.7	0.64031	[2, 2, 1, 1, 1, 2, 3, 2, 2, 1]
ädel	2.0	0.89443	[2, 1, 2, 2, 3, 0, 2, 3, 2, 3]
högljudd	-0.7	0.64031	[-2, 0, -1, -1, 0, -1, -1, 0, 0, -1]
dumheter	-2.0	0.7746	[-2, -3, -2, -1, -3, -1, -3, -1, -2, -2]
nybörjare	-0.2	1.16619	[-2, 0, -1, 0, -1, 2, 1, 1, -1, -1]
ökänd	-1.9	1.3	[-2, -4, -3, -2, -2, -2, -1, -1, -3, 1]
ny	1.3	0.64031	[2, 0, 1, 1, 1, 1, 2, 2, 2, 1]
stel	-1.4	0.66332	[-1, -1, -1, -1, -2, -1, -1, -3, -2, -1]
at	0.2	0.4	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
bedövad	-0.9	0.53852	[-1, -1, -1, -1, 0, 0, -2, -1, -1, -1]
siffra	0.3	0.64031	[0, 0, 1, 0, 0, 2, 0, 0, 0, 0]
ädelfisk	-0.4	0.66332	[-1, 0, 0, 0, -2, 0, 0, -1, 0, 0]
eukaryoter	-0.7	0.9	[0, -1, 0, -1, -1, 0, -1, 0, 0, -3]
bedövande	-1.1	0.83066	[-1, 0, -1, -1, -2, -1, -3, -1, 0, -1]
domningar	-1.1	0.7	[-1, -1, -2, -1, -1, -2, -1, 0, -2, 0]
bedövar	0.1	1.04403	[1, 0, -1, -2, 0, 1, 1, -1, 1, 1]
ryssland	-2.3	1.41774	[-2, -4, -3, 0, -2, -2, -4, -4, 0, -2]
nr skulls	-2.2	1.07703	[-2, -2, -4, -2, -2, -1, -3, -3, 0, -3]
omvårdnad	1.6	0.8	[1, 2, 1, 1, 3, 0, 2, 2, 2, 2]
uppfostran	1.4	0.8	[3, 1, 2, 2, 1, 2, 1, 0, 1, 1]
vårdare	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
nötter	-1.3	1.26886	[-2, -1, -2, -3, 1, -1, 1, -2, -2, -2]
oö	-0.8	1.07703	[-1, -1, 0, -2, -1, -1, -2, 1, -2, 1]
o / \ o	2.1	1.04403	[1, 2, 3, 1, 3, 4, 1, 2, 3, 1]
utplåna	-2.9	0.83066	[-3, -4, -3, -3, -3, -3, -2, -1, -4, -3]
utplånas	-2.1	1.3	[-3, 0, -1, -4, -3, -2, 0, -2, -3, -3]
obscen	-2.8	0.87178	[-3, -3, -2, -1, -3, -4, -3, -4, -2, -3]
hemsöka	-1.0	0.89443	[-2, 0, -2, -1, 1, -1, -2, -1, -1, -1]
besatthet	-1.4	0.8	[0, -2, -2, -1, -1, -1, -3, -1, -1, -2]
tvångsmässig	-1.5	0.92195	[0, -2, -1, -1, -3, -1, -2, -1, -3, -1]
tvångsmässigt	-1.3	0.9	[-1, -2, -2, -2, -2, -1, 1, -1, -1, -2]
tvångstankar	-0.9	1.44568	[-1, -4, -2, -1, 1, -1, 0, 1, 0, -2]
tvångsmässiga	-0.9	1.04403	[-2, 0, -1, 0, 1, -1, -3, -1, -1, -1]
föråldrad	-1.2	0.74833	[-1, -1, -1, -1, -2, -1, -1, -3, -1, 0]
envis	-1.7	1.00499	[0, -1, -2, -2, -2, -4, -1, -2, -1, -2]
udda	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
förolämpa	-1.2	1.4	[-2, -2, -2, -2, -1, -2, -2, 1, 2, -2]
stött	-1.0	1.41421	[-2, -2, -2, -2, -1, 0, -2, 2, 1, -2]
lagbrytare	-1.5	1.28452	[-3, -2, -2, -2, -2, -2, -2, 1, 1, -2]
kränker	-2.0	0.7746	[-3, -1, -1, -2, -2, -2, -3, -1, -2, -3]
offensiv	-2.0	1.48324	[-3, -3, -3, -2, -1, -2, 2, -2, -3, -3]
offensivt	-2.8	0.87178	[-2, -4, -3, -3, -2, -4, -4, -2, -2, -2]
offensiver	-0.8	1.249	[0, 0, -1, -2, 0, 2, -2, -1, -2, -2]
off-line	-0.5	0.92195	[0, 0, 0, 0, -3, 0, -1, 0, -1, 0]
okej	1.2	0.4	[1, 2, 1, 1, 1, 1, 2, 1, 1, 1]
olycksbådande	-2.9	1.13578	[-4, -4, -1, -3, -1, -4, -3, -3, -2, -4]
en gång i livet	1.8	1.4	[4, 2, 1, 0, 1, 1, 4, 3, 2, 0]
öppenhet	1.4	0.8	[2, 1, 1, 2, 2, 1, 1, 1, 3, 0]
läglig	1.7	0.78102	[2, 2, 0, 1, 2, 3, 2, 2, 1, 2]
lägligt	1.5	1.0247	[1, 1, 4, 1, 2, 1, 1, 2, 2, 0]
lämpligheten	1.2	1.249	[0, 1, 2, 2, 2, 2, 2, 2, -2, 1]
opportunistisk	-0.1	2.11896	[-2, 1, -1, 0, -4, 2, -1, 4, 1, -1]
opportunistiskt	0.9	1.51327	[1, -3, 1, 3, 2, 2, 1, 0, 1, 1]
opportunister	0.3	1.34536	[0, -1, -1, 2, 1, 3, -1, -1, 1, 0]
möjligheter	1.6	0.4899	[1, 1, 2, 2, 2, 1, 2, 2, 1, 2]
möjlighet	1.8	0.6	[2, 2, 2, 2, 3, 1, 2, 1, 1, 2]
betryckt	-2.1	0.53852	[-2, -2, -2, -1, -2, -2, -3, -2, -2, -3]
förtryckande	-1.7	1.34536	[-3, -2, -1, -2, -2, -2, -3, 2, -2, -2]
optimalitet	1.9	0.7	[3, 3, 2, 1, 2, 1, 2, 2, 1, 2]
optimalt	1.3	0.9	[0, 3, 0, 1, 1, 2, 1, 1, 2, 2]
optimering	1.6	0.8	[3, 1, 1, 1, 2, 1, 1, 3, 2, 1]
optimeringar	1.8	0.6	[3, 1, 1, 2, 1, 2, 2, 2, 2, 2]
optimera	2.2	0.87178	[2, 3, 3, 2, 1, 2, 4, 2, 2, 1]
optimeras	2.0	0.44721	[1, 3, 2, 2, 2, 2, 2, 2, 2, 2]
optimerar	1.8	0.6	[1, 3, 2, 1, 2, 2, 1, 2, 2, 2]
optimerande	2.0	0.7746	[1, 1, 2, 2, 1, 3, 3, 3, 2, 2]
optimistisk	1.3	1.48661	[2, 2, -3, 2, 2, 2, 1, 2, 1, 2]
optimistiskt	2.1	0.53852	[3, 2, 2, 2, 3, 2, 1, 2, 2, 2]
optimister	1.6	0.66332	[3, 2, 2, 1, 2, 1, 2, 1, 1, 1]
optimerare	2.1	0.7	[3, 3, 1, 3, 2, 2, 1, 2, 2, 2]
ursprungliga	1.3	0.9	[0, 2, 0, 2, 2, 0, 2, 1, 2, 2]
utgående	1.2	1.16619	[1, 1, 1, 2, -1, 1, 3, 3, 0, 1]
utmanövrerade	0.5	1.36015	[-2, 2, 0, 0, 3, 1, 1, 0, 1, -1]
upprördhet	-2.3	1.00499	[-2, -2, -4, -3, -1, -3, -3, -1, -1, -3]
upprörda	-2.5	0.92195	[-3, -2, -2, -1, -3, -3, -1, -4, -3, -3]
skandalös	-2.0	1.34164	[-3, 0, -2, -1, -3, 0, -3, -3, -4, -1]
skandalöst	-1.2	1.32665	[-1, -1, -3, -3, -2, -1, 2, -1, -1, -1]
sanslöst	-1.2	1.249	[-2, 0, 1, -2, -1, -1, -3, 0, -1, -3]
skandalöme	-1.3	1.67631	[-1, -3, -2, 1, 0, 1, 0, -3, -2, -4]
german	-2.0	1.18322	[-4, -1, -2, -3, -1, 0, -1, -3, -3, -2]
uppsökande	1.1	0.7	[2, 1, 0, 0, 2, 1, 1, 1, 2, 1]
utestående	3.0	0.89443	[3, 1, 3, 3, 4, 4, 2, 3, 4, 3]
överbelastning	-1.5	0.67082	[-2, 0, -1, -2, -2, -1, -1, -2, -2, -2]
bortse	-0.1	1.44568	[-1, -2, -1, -1, 2, 0, -1, 2, -1, 2]
reagera	-1.0	1.73205	[-2, -2, -2, -2, 0, -3, 1, 3, -1, -2]
överreagerade	-1.7	0.64031	[-2, -2, -2, -1, -1, -1, -1, -3, -2, -2]
överreaktion	-0.7	1.34536	[-2, -1, 0, -1, -1, 3, -2, -1, -1, -1]
överreagerar	-2.2	0.87178	[-2, -2, -2, -3, -4, -1, -3, -1, -2, -2]
sälja	-0.9	0.7	[0, -1, -1, 0, -2, -1, -1, -1, -2, 0]
förenkling	-0.6	1.35647	[-3, -1, 0, -2, 0, 1, 2, -1, -1, -1]
överdrift	-1.1	0.7	[-2, 0, -1, -2, -1, 0, -1, -1, -2, -1]
övervärderingar	-0.7	1.34536	[-1, -1, -3, -1, 2, 0, -1, -1, -2, 1]
övervikt	-1.5	0.67082	[-3, -2, -1, -1, -1, -2, -1, -2, -1, -1]
överösa	-0.7	1.26886	[-1, 2, -1, -1, -2, -2, 1, 0, -1, -2]
överväldigad	0.2	1.53623	[-2, -1, 2, -2, 2, 1, -1, 2, 1, 0]
överväldigande	-0.5	1.28452	[0, -2, -1, 0, -2, -1, -2, 0, 1, 2]
överväldigar	-0.8	1.249	[-2, -2, -1, -1, -1, -2, 2, 1, -1, -1]
smärta	-2.3	0.64031	[-2, -3, -2, -2, -2, -2, -2, -2, -2, -4]
smärtfri	1.2	0.87178	[1, 2, -1, 1, 2, 1, 2, 1, 2, 1]
smärtfrihet	0.4	1.0198	[1, 1, 1, 1, -1, 1, -2, 0, 1, 1]
möda	-1.8	0.6	[-2, -2, -1, -1, -1, -2, -2, -2, -3, -2]
välsmakande	1.6	0.8	[2, 1, 2, 1, 2, 1, 3, 0, 2, 2]
smakligt	1.1	0.83066	[2, 1, 2, 1, 1, 1, 2, -1, 1, 1]
panik	-2.3	0.64031	[-3, -2, -1, -2, -2, -2, -3, -3, -2, -3]
vippa	0.5	0.67082	[2, 0, 0, 0, 0, 0, 0, 1, 1, 1]
paniklade	0.1	0.83066	[2, 0, 0, 0, 0, -1, 0, -1, 1, 0]
vippor	-0.2	0.6	[1, 0, 0, 0, 0, -1, 0, -1, -1, 0]
panic	-1.9	1.3	[-2, -3, -2, -3, -1, -2, 1, -4, -1, -2]
paradis	3.2	0.9798	[4, 1, 4, 2, 4, 4, 3, 3, 3, 4]
paranoiker	-1.3	1.61555	[-2, -3, -2, -2, 1, -3, 2, -2, 0, -2]
benådas	0.9	0.9434	[1, 1, 1, 1, 1, 1, 1, 0, 3, -1]
förlåter	1.7	0.78102	[3, 2, 2, 2, 1, 1, 2, 2, 0, 2]
benådning	1.2	0.6	[2, 1, 1, 1, 1, 2, 1, 2, 0, 1]
överläggning	-0.4	0.66332	[0, -2, 0, 0, -1, -1, 0, 0, 0, 0]
festade	1.4	1.11355	[2, 3, 1, 1, 1, 2, 3, -1, 1, 1]
parterna	1.7	0.78102	[2, 3, 1, 1, 1, 2, 3, 1, 2, 1]
kar	1.1	0.83066	[1, 2, 0, 3, 1, 1, 1, 0, 1, 1]
festa	1.6	1.11355	[0, 3, 1, 0, 3, 2, 3, 1, 2, 1]
passionerade	1.6	0.8	[2, 1, 3, 0, 2, 1, 1, 2, 2, 2]
passionerad	2.4	1.35647	[0, 4, 3, 3, 4, 2, 0, 2, 3, 3]
passionerat	2.4	0.91652	[3, 0, 3, 3, 2, 3, 2, 3, 2, 3]
passion	2.3	0.64031	[1, 3, 2, 3, 2, 3, 2, 3, 2, 2]
passionsblomma	0.3	0.45826	[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]
lidelsefri	-1.9	0.7	[-3, -2, -2, -2, -1, -1, -1, -3, -2, -2]
passioner	2.2	0.6	[3, 3, 3, 2, 2, 1, 2, 2, 2, 2]
passiv	0.8	1.46969	[4, 1, 1, 0, -2, 0, 1, 1, 2, 0]
passivt	-0.7	0.64031	[0, -1, 0, 0, -1, -2, 0, -1, -1, -1]
patetisk	-2.7	1.48661	[-3, -4, -3, -4, -2, 1, -2, -2, -4, -4]
patetiskt	-1.8	1.72047	[-3, -4, -2, 0, -3, -2, -3, -3, 1, 1]
betala	-0.4	0.91652	[0, 0, -3, 0, 0, 0, 0, 0, -1, 0]
fred	2.5	1.0247	[3, 2, 1, 4, 2, 3, 4, 1, 3, 2]
fredlig	2.2	0.74833	[4, 2, 1, 2, 2, 2, 3, 2, 2, 2]
lugn	2.0	1.0	[1, 1, 3, 2, 2, 4, 3, 2, 1, 1]
fredligt	2.0	0.63246	[2, 3, 2, 2, 1, 2, 3, 1, 2, 2]
stillheten	2.1	0.83066	[3, 2, 1, 2, 3, 1, 3, 3, 1, 2]
fredsbevarare	1.6	1.11355	[1, 1, 0, 2, 1, 1, 4, 3, 2, 1]
fredsbevarande	2.0	0.63246	[2, 1, 1, 2, 3, 3, 2, 2, 2, 2]
fredsmäklare	2.4	1.0198	[0, 3, 4, 2, 3, 2, 3, 3, 2, 2]
fredsskapande	1.7	0.78102	[1, 1, 1, 3, 3, 1, 2, 2, 2, 1]
fredstid	2.2	1.16619	[3, 1, 4, 2, 4, 3, 1, 1, 2, 1]
fredstider	2.1	0.83066	[3, 2, 2, 4, 1, 2, 2, 2, 1, 2]
egendomlig	0.6	1.2	[-1, 0, -1, 1, 2, -1, 2, 1, 2, 1]
egenheter	0.1	1.37477	[-1, -1, 0, -1, -1, 1, 3, 2, -1, 0]
egenhet	0.6	1.2	[-1, 1, -1, 0, 2, -1, 1, 2, 2, 1]
besynnerligt	-0.4	1.2	[-1, 2, -2, -1, 0, 0, -2, 1, -1, 0]
straff	-2.3	0.78102	[-4, -2, -3, -1, -2, -2, -2, -2, -3, -2]
fundersam	0.3	1.1	[1, 0, 0, 1, 0, -1, 3, 0, -1, 0]
perfekt	3.2	0.4	[3, 4, 4, 3, 3, 3, 3, 3, 3, 3]
fulländat	2.7	0.78102	[1, 3, 3, 4, 2, 3, 3, 2, 3, 3]
fullkomnare	1.8	0.9798	[2, 1, 3, 1, 2, 1, 2, 4, 1, 1]
perfectibilitet	2.1	1.04403	[3, 2, 2, 3, 4, 1, 2, 2, 0, 2]
fullkomlighet	3.0	0.63246	[4, 3, 3, 3, 3, 2, 4, 2, 3, 3]
utvecklingsduglig	1.5	0.67082	[1, 2, 1, 1, 2, 1, 1, 3, 2, 1]
finslipa	2.3	0.9	[1, 2, 3, 3, 1, 2, 2, 4, 2, 3]
perfektionism	1.3	1.26886	[3, -1, 2, 1, 2, 2, 2, -1, 1, 2]
perfektionist	1.5	1.20416	[3, -1, 3, 1, 2, 2, 2, 0, 1, 2]
perfektionistiska	0.7	1.67631	[-1, 0, 2, 0, 1, 0, 3, -1, 4, -1]
perfektion	0.1	1.22066	[1, -1, 1, -1, 0, 0, -1, 0, 3, -1]
fullkomlig	2.5	1.43178	[2, 4, 4, 3, 3, 4, -1, 2, 2, 2]
perfektiv	1.2	0.87178	[1, 0, 1, 1, 3, 2, 2, 0, 1, 1]
perfektivt	2.1	1.13578	[3, 3, 1, 4, 0, 2, 1, 2, 2, 3]
perfektivitet	2.2	0.9798	[3, 2, 0, 3, 1, 2, 3, 3, 2, 3]
mened	-1.9	0.9434	[-3, -2, -3, -2, -2, 0, -1, -2, -3, -1]
förövare	-2.2	0.74833	[-2, -3, -2, -2, -2, -2, -4, -2, -1, -2]
förövarna	-1.0	1.67332	[-1, -2, -2, -2, -2, 2, 0, -4, 1, 0]
förföljda	-1.3	1.61555	[-2, -1, -2, -1, -2, 2, -4, 1, -2, -2]
förföljer	-1.2	1.4	[-2, -1, -2, 0, -2, 1, -3, 1, -1, -3]
störda	-1.4	0.8	[-2, -1, -1, 0, -2, -2, -2, 0, -2, -2]
perverst	-2.2	0.87178	[-1, -2, -2, -2, -1, -3, -2, -3, -4, -2]
perversioner	-1.2	1.83303	[-2, 0, -4, -2, -3, -3, 0, 1, -1, 2]
perversiteter	-1.1	1.22066	[-2, -1, -2, 0, -2, -2, -2, 1, 1, -2]
vrånghet	-2.6	0.8	[-2, -3, -2, -2, -4, -3, -3, -1, -3, -3]
vrånglig	-2.1	0.7	[-3, -1, -3, -2, -2, -2, -2, -1, -3, -2]
pervers	-2.5	1.56525	[-2, -4, -2, -4, -3, -4, 1, -2, -1, -4]
pervertet	-1.2	1.77764	[-3, -2, -1, -2, 2, -3, 1, -3, 1, -2]
förvanskning	-1.0	2.09762	[4, -2, -2, -4, -2, 1, 0, -1, -2, -2]
perversa	-2.8	0.6	[-3, -3, -2, -3, -3, -2, -2, -4, -3, -3]
pessimism	-2.0	1.0	[-3, -1, -2, -2, -3, -1, 0, -2, -3, -3]
pessimistisk	-1.5	1.43178	[-3, -1, -1, 1, -3, -3, -2, -2, -2, 1]
pessimistiskt	-2.0	1.0	[-1, -1, -3, -4, -2, -1, -1, -3, -2, -2]
pessimister	-1.0	1.26491	[-1, 1, -1, 0, -2, -2, -2, -3, -1, 1]
förstening	-1.9	1.3	[-3, -2, -1, -4, -3, 0, -1, 0, -2, -3]
petrifraktionerna	-0.3	1.00499	[0, -1, 0, 0, 0, 0, 0, 0, -3, 1]
telning	-0.1	1.44568	[-1, 2, -1, -1, 0, 2, 2, -2, -1, -1]
förstingar	-0.4	0.8	[0, 0, -2, 0, 0, 0, 0, 0, -2, 0]
förstenad	-2.5	0.92195	[-4, -3, -2, -1, -2, -3, -2, -2, -2, -4]
förstenar	-2.3	1.00499	[-4, -3, -2, -1, -2, -2, -1, -2, -2, -4]
förstena	-1.7	0.9	[-2, -3, -1, -2, -1, -1, -2, -3, 0, -2]
förstenande	-2.6	0.8	[-2, -3, -3, -2, -4, -2, -3, -1, -3, -3]
ringa	-0.8	1.32665	[1, -3, -2, -1, -1, -1, -1, -1, 2, -1]
